    INFO | 2026-08-23 18:11:19 | pypeitsetup.py:from_file_root:197 | Found 40 keck_kcrm raw files.
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:206 | Building metadata for 40 files.
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231020.83726.23.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231020.84862.00.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.03980.59.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.04024.46.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.04068.33.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.04112.19.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.04156.50.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.04199.91.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.04243.77.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.08289.80.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.08332.97.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.08376.84.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.08420.72.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.08464.58.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.08507.42.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.08551.28.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.08746.13.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.08780.81.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.08815.49.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.08998.13.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.09143.70.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.09286.91.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.09451.16.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.09596.40.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.09739.88.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.09799.70.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.09853.13.fits
    INFO | 2026-08-23 18:11:19 | metadata.py:_build:235 | Adding metadata for KR.20231021.09907.23.fits
