    INFO | 2026-08-26 22:04:56 | inputfiles.py:from_file:136 | Loading the reduction file
    INFO | 2026-08-26 22:04:56 | inputfiles.py:from_file:214 | PypeIt input file loaded successfully.
    INFO | 2026-08-26 22:04:56 | inputfiles.py:vet:685 | PypeIt file successfully vetted.
    INFO | 2026-08-26 22:04:56 | pypeit.py:__init__:82 | Loaded spectrograph keck_kcrm
    INFO | 2026-08-26 22:04:56 | pypeit.py:__init__:83 | Setting configuration-specific parameters using KR.20240501.20184.16.fits.
 WARNING | 2026-08-26 22:04:56 | parset.py:to_config:662 | Selected configuration file already exists and will be overwritten!
    INFO | 2026-08-26 22:04:56 | pypeit.py:__init__:99 | Compiling metadata
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:206 | Building metadata for 31 files.
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.08619.28.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.08653.96.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.08687.62.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.08753.92.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.08782.48.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.08810.20.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.08159.26.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.08203.12.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.08246.98.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.08290.84.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.08334.70.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.08378.56.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.08422.42.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.09435.28.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.09510.76.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.09585.22.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.09806.57.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.09881.30.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.09956.51.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.08972.20.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.09026.26.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.09080.32.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.09133.36.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.09187.42.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.09240.46.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.20184.16.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.20393.20.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.20594.21.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.08857.96.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.08885.50.fits
    INFO | 2026-08-26 22:04:56 | metadata.py:_build:235 | Adding metadata for KR.20240501.08914.60.fits
 WARNING | 2026-08-26 22:04:56 | metadata.py:_vet_instrument:180 | The instrument name in the headers of the raw files does not match the expected one! Found KCWI, expected KCRM.  You may have chosen the wrong PypeIt spectrograph name!
 WARNING | 2026-08-26 22:04:56 | metadata.py:get_frame_types:1384 | Removing existing frametype and framebit columns.
    INFO | 2026-08-26 22:04:56 | metadata.py:get_frame_types:1391 | Typing files
