    INFO | 2026-08-26 22:25:14 | inputfiles.py:from_file:136 | Loading the reduction file
    INFO | 2026-08-26 22:25:14 | inputfiles.py:from_file:214 | PypeIt input file loaded successfully.
    INFO | 2026-08-26 22:25:14 | inputfiles.py:vet:685 | PypeIt file successfully vetted.
    INFO | 2026-08-26 22:25:14 | pypeit.py:__init__:82 | Loaded spectrograph keck_kcrm
    INFO | 2026-08-26 22:25:14 | pypeit.py:__init__:83 | Setting configuration-specific parameters using KR.20250103.48875.30.fits.
 WARNING | 2026-08-26 22:25:14 | parset.py:to_config:662 | Selected configuration file already exists and will be overwritten!
    INFO | 2026-08-26 22:25:14 | pypeit.py:__init__:99 | Compiling metadata
    INFO | 2026-08-26 22:25:14 | metadata.py:_build:206 | Building metadata for 28 files.
    INFO | 2026-08-26 22:25:14 | metadata.py:_build:235 | Adding metadata for KR.20250103.02894.79.fits
    INFO | 2026-08-26 22:25:14 | metadata.py:_build:235 | Adding metadata for KR.20250103.02929.47.fits
    INFO | 2026-08-26 22:25:14 | metadata.py:_build:235 | Adding metadata for KR.20250103.02962.11.fits
    INFO | 2026-08-26 22:25:14 | metadata.py:_build:235 | Adding metadata for KR.20250103.03029.43.fits
    INFO | 2026-08-26 22:25:14 | metadata.py:_build:235 | Adding metadata for KR.20250103.03056.97.fits
    INFO | 2026-08-26 22:25:14 | metadata.py:_build:235 | Adding metadata for KR.20250103.03085.53.fits
    INFO | 2026-08-26 22:25:14 | metadata.py:_build:235 | Adding metadata for KR.20250103.02438.84.fits
    INFO | 2026-08-26 22:25:14 | metadata.py:_build:235 | Adding metadata for KR.20250103.02482.70.fits
    INFO | 2026-08-26 22:25:14 | metadata.py:_build:235 | Adding metadata for KR.20250103.02526.57.fits
    INFO | 2026-08-26 22:25:14 | metadata.py:_build:235 | Adding metadata for KR.20250103.02570.43.fits
    INFO | 2026-08-26 22:25:14 | metadata.py:_build:235 | Adding metadata for KR.20250103.02614.29.fits
    INFO | 2026-08-26 22:25:14 | metadata.py:_build:235 | Adding metadata for KR.20250103.02657.13.fits
    INFO | 2026-08-26 22:25:14 | metadata.py:_build:235 | Adding metadata for KR.20250103.02700.99.fits
    INFO | 2026-08-26 22:25:14 | metadata.py:_build:235 | Adding metadata for KR.20250103.04147.35.fits
    INFO | 2026-08-26 22:25:14 | metadata.py:_build:235 | Adding metadata for KR.20250103.04222.83.fits
