    INFO | 2026-08-24 15:53:27 | inputfiles.py:from_file:136 | Loading the reduction file
    INFO | 2026-08-24 15:53:27 | inputfiles.py:from_file:214 | PypeIt input file loaded successfully.
    INFO | 2026-08-24 15:53:27 | inputfiles.py:vet:685 | PypeIt file successfully vetted.
 WARNING | 2026-08-24 15:53:27 | keck_kcwi.py:config_specific_par:156 | Full template solution is unavailable
    INFO | 2026-08-24 15:53:27 | keck_kcwi.py:config_specific_par:157 | Adopting holy-grail algorithm - Check the wavelength solution!
    INFO | 2026-08-24 15:53:27 | pypeit.py:__init__:82 | Loaded spectrograph keck_kcrm
    INFO | 2026-08-24 15:53:27 | pypeit.py:__init__:83 | Setting configuration-specific parameters using KR.20230917.55197.52.fits.
 WARNING | 2026-08-24 15:53:27 | parset.py:to_config:662 | Selected configuration file already exists and will be overwritten!
    INFO | 2026-08-24 15:53:27 | pypeit.py:__init__:99 | Compiling metadata
    INFO | 2026-08-24 15:53:27 | metadata.py:_build:206 | Building metadata for 28 files.
    INFO | 2026-08-24 15:53:27 | metadata.py:_build:235 | Adding metadata for KR.20230917.08217.29.fits
    INFO | 2026-08-24 15:53:27 | metadata.py:_build:235 | Adding metadata for KR.20230917.08257.70.fits
    INFO | 2026-08-24 15:53:27 | metadata.py:_build:235 | Adding metadata for KR.20230917.08295.83.fits
    INFO | 2026-08-24 15:53:27 | metadata.py:_build:235 | Adding metadata for KR.20230917.08375.39.fits
    INFO | 2026-08-24 15:53:27 | metadata.py:_build:235 | Adding metadata for KR.20230917.08415.17.fits
    INFO | 2026-08-24 15:53:27 | metadata.py:_build:235 | Adding metadata for KR.20230917.08455.97.fits
    INFO | 2026-08-24 15:53:27 | metadata.py:_build:235 | Adding metadata for KR.20230917.07490.30.fits
    INFO | 2026-08-24 15:53:27 | metadata.py:_build:235 | Adding metadata for KR.20230917.07533.89.fits
    INFO | 2026-08-24 15:53:27 | metadata.py:_build:235 | Adding metadata for KR.20230917.07577.75.fits
    INFO | 2026-08-24 15:53:27 | metadata.py:_build:235 | Adding metadata for KR.20230917.07621.61.fits
    INFO | 2026-08-24 15:53:27 | metadata.py:_build:235 | Adding metadata for KR.20230917.07665.47.fits
    INFO | 2026-08-24 15:53:27 | metadata.py:_build:235 | Adding metadata for KR.20230917.07709.33.fits
    INFO | 2026-08-24 15:53:27 | metadata.py:_build:235 | Adding metadata for KR.20230917.07753.19.fits
