    INFO | 2026-08-25 12:02:28 | inputfiles.py:from_file:136 | Loading the reduction file
    INFO | 2026-08-25 12:02:28 | inputfiles.py:from_file:214 | PypeIt input file loaded successfully.
    INFO | 2026-08-25 12:02:28 | inputfiles.py:vet:685 | PypeIt file successfully vetted.
    INFO | 2026-08-25 12:02:28 | pypeit.py:__init__:82 | Loaded spectrograph keck_kcrm
    INFO | 2026-08-25 12:02:28 | pypeit.py:__init__:83 | Setting configuration-specific parameters using KR.20231113.16800.71.fits.
 WARNING | 2026-08-25 12:02:28 | parset.py:to_config:662 | Selected configuration file already exists and will be overwritten!
    INFO | 2026-08-25 12:02:28 | pypeit.py:__init__:99 | Compiling metadata
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:206 | Building metadata for 24 files.
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.07970.30.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.08036.33.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.08102.64.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.07478.38.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.07522.24.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.07566.10.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.07609.97.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.07653.83.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.07697.69.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.07741.55.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.09058.39.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.09194.50.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.09328.69.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.08410.69.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.08497.39.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.08584.90.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.08669.68.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.08756.47.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.08842.15.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.16800.71.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.17249.51.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.08266.86.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.08294.40.fits
    INFO | 2026-08-25 12:02:28 | metadata.py:_build:235 | Adding metadata for KR.20231113.08320.92.fits
 WARNING | 2026-08-25 12:02:28 | metadata.py:_vet_instrument:180 | The instrument name in the headers of the raw files does not match the expected one! Found KCWI, expected KCRM.  You may have chosen the wrong PypeIt spectrograph name!
 WARNING | 2026-08-25 12:02:28 | metadata.py:get_frame_types:1384 | Removing existing frametype and framebit columns.
    INFO | 2026-08-25 12:02:28 | metadata.py:get_frame_types:1391 | Typing files
    INFO | 2026-08-25 12:02:28 | metadata.py:get_frame_types:1401 | Using user-provided frame types.
    INFO | 2026-08-25 12:02:28 | calibrations.py:check_for_calibs:1862 | Congrats!!  You passed the calibrations inspection!!
    INFO | 2026-08-25 12:02:28 | metadata.py:unique_configurations:696 | Setup column already set.  Finding unique configurations.
    INFO | 2026-08-25 12:02:28 | metadata.py:unique_configurations:706 | Found 1 unique configurations.
    INFO | 2026-08-25 12:02:28 | calibrations.py:association_summary:1731 | Calibration association file written to: /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RH3 pypeit run/2023-11-12/pypeit_run/keck_kcrm_B/keck_kcrm_B.calib
    INFO | 2026-08-25 12:02:28 | pypeit.py:__init__:133 | Setting reduction path to /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RH3 pypeit run/2023-11-12/pypeit_run/keck_kcrm_B
    INFO | 2026-08-25 12:02:28 | pypeit.py:__init__:134 | Calibration frames saved to: /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RH3 pypeit run/2023-11-12/pypeit_run/keck_kcrm_B/Calibrations
    INFO | 2026-08-25 12:02:28 | pypeit.py:__init__:135 | Science data output to: /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RH3 pypeit run/2023-11-12/pypeit_run/keck_kcrm_B/Science
    INFO | 2026-08-25 12:02:28 | pypeit.py:__init__:136 | Quality assessment plots output to: /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RH3 pypeit run/2023-11-12/pypeit_run/keck_kcrm_B/QA
    INFO | 2026-08-25 12:02:28 | pypeit.py:reduce_calibID:311 | Found 2 science frames in calibration group 1.
    INFO | 2026-08-25 12:02:28 | exposure.py:reduce_exposure:406 | Reducing target feige110
Combining frames:
KR.20231113.16800.71.fits

    INFO | 2026-08-25 12:02:28 | exposure.py:reduce_exposure:417 | Detectors to work on: [1]
    INFO | 2026-08-25 12:02:28 | exposure.py:reduce_exposure:422 | Calibrating detector 1
    INFO | 2026-08-25 12:02:28 | pypeit_steps.py:calib_one:173 | Building/loading calibrations for detector 1
    INFO | 2026-08-25 12:02:28 | datamodel.py:from_file:1558 | Loading BiasImage from /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RH3 pypeit run/2023-11-12/pypeit_run/keck_kcrm_B/Calibrations/Bias_B_1_DET01.fits
 WARNING | 2026-08-25 12:02:28 | calibrations.py:get_dark:606 | No raw dark frames found and unable to identify a relevant processed calibration frame.  Continuing...
    INFO | 2026-08-25 12:02:28 | keck_kcwi.py:get_rawimage:1426 | Reading KCWI file: /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/fits/by_night/RH3/2023-11-12/KR.20231113.07970.30.fits
 WARNING | 2026-08-25 12:02:28 | keck_kcwi.py:bpm:820 | KCRM bad pixel mask is not available for ampmode=L2U2L1U1 binning=2,2
    INFO | 2026-08-25 12:02:28 | datamodel.py:from_file:1558 | Loading ArcImage from /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RH3 pypeit run/2023-11-12/pypeit_run/keck_kcrm_B/Calibrations/Arc_B_1_DET01.fits
    INFO | 2026-08-25 12:02:28 | datamodel.py:from_file:1558 | Loading TiltImage from /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RH3 pypeit run/2023-11-12/pypeit_run/keck_kcrm_B/Calibrations/Tiltimg_B_1_DET01.fits
    INFO | 2026-08-25 12:02:28 | datamodel.py:from_file:1558 | Loading SlitTraceSet from /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RH3 pypeit run/2023-11-12/pypeit_run/keck_kcrm_B/Calibrations/Slits_B_1_DET01.fits.gz
    INFO | 2026-08-25 12:02:28 | datamodel.py:from_file:1558 | Loading WaveCalib from /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RH3 pypeit run/2023-11-12/pypeit_run/keck_kcrm_B/Calibrations/WaveCalib_B_1_DET01.fits
    INFO | 2026-08-25 12:02:29 | datamodel.py:from_file:1558 | Loading WaveTilts from /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RH3 pypeit run/2023-11-12/pypeit_run/keck_kcrm_B/Calibrations/Tilts_B_1_DET01.fits
    INFO | 2026-08-25 12:02:29 | datamodel.py:from_file:1558 | Loading Alignments from /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RH3 pypeit run/2023-11-12/pypeit_run/keck_kcrm_B/Calibrations/Alignment_B_1_DET01.fits
