    INFO | 2026-08-27 07:50:17 | inputfiles.py:from_file:136 | Loading the reduction file
    INFO | 2026-08-27 07:50:17 | inputfiles.py:from_file:214 | PypeIt input file loaded successfully.
    INFO | 2026-08-27 07:50:17 | inputfiles.py:vet:685 | PypeIt file successfully vetted.
    INFO | 2026-08-27 07:50:17 | pypeit.py:__init__:82 | Loaded spectrograph keck_kcrm
    INFO | 2026-08-27 07:50:17 | pypeit.py:__init__:83 | Setting configuration-specific parameters using KR.20241225.57431.46.fits.
 WARNING | 2026-08-27 07:50:17 | parset.py:to_config:662 | Selected configuration file already exists and will be overwritten!
    INFO | 2026-08-27 07:50:17 | pypeit.py:__init__:99 | Compiling metadata
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:206 | Building metadata for 29 files.
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.09052.70.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.09176.12.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.09297.50.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.09390.32.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.09446.42.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.09503.54.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.07706.30.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.07808.30.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.07910.30.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.08011.28.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.08113.28.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.08215.28.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.08317.28.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.11175.33.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.11516.40.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.11858.76.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.09840.14.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.10023.74.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.10205.30.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.10387.88.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.10569.44.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.10752.20.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.57431.46.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.57657.90.fits
    INFO | 2026-08-27 07:50:17 | metadata.py:_build:235 | Adding metadata for KR.20241225.57780.30.fits
