    INFO | 2026-08-27 07:21:37 | inputfiles.py:from_file:136 | Loading the reduction file
    INFO | 2026-08-27 07:21:37 | inputfiles.py:from_file:214 | PypeIt input file loaded successfully.
    INFO | 2026-08-27 07:21:37 | inputfiles.py:vet:685 | PypeIt file successfully vetted.
    INFO | 2026-08-27 07:21:37 | pypeit.py:__init__:82 | Loaded spectrograph keck_kcrm
    INFO | 2026-08-27 07:21:37 | pypeit.py:__init__:83 | Setting configuration-specific parameters using KR.20240611.53014.63.fits.
 WARNING | 2026-08-27 07:21:37 | parset.py:to_config:662 | Selected configuration file already exists and will be overwritten!
    INFO | 2026-08-27 07:21:37 | pypeit.py:__init__:99 | Compiling metadata
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:206 | Building metadata for 31 files.
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.13205.54.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.13326.92.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.13448.30.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.13539.80.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.13595.18.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.13652.30.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.11859.14.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.11961.14.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.12063.14.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.12165.14.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.12266.12.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.12368.12.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.12470.12.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.15324.80.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.15666.80.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.16008.50.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.13989.92.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.14172.50.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.14355.80.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.14536.64.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.14719.22.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.14900.78.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.53014.63.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.53125.81.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.53236.99.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.53348.17.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.53460.37.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.53571.55.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.13729.82.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.13786.94.fits
    INFO | 2026-08-27 07:21:37 | metadata.py:_build:235 | Adding metadata for KR.20240611.13844.60.fits
 WARNING | 2026-08-27 07:21:37 | metadata.py:_vet_instrument:180 | The instrument name in the headers of the raw files does not match the expected one! Found KCWI, expected KCRM.  You may have chosen the wrong PypeIt spectrograph name!
 WARNING | 2026-08-27 07:21:37 | metadata.py:get_frame_types:1384 | Removing existing frametype and framebit columns.
    INFO | 2026-08-27 07:21:37 | metadata.py:get_frame_types:1391 | Typing files
    INFO | 2026-08-27 07:21:37 | metadata.py:get_frame_types:1401 | Using user-provided frame types.
    INFO | 2026-08-27 07:21:37 | calibrations.py:check_for_calibs:1862 | Congrats!!  You passed the calibrations inspection!!
    INFO | 2026-08-27 07:21:37 | metadata.py:unique_configurations:696 | Setup column already set.  Finding unique configurations.
    INFO | 2026-08-27 07:21:37 | metadata.py:unique_configurations:706 | Found 1 unique configurations.
    INFO | 2026-08-27 07:21:37 | calibrations.py:association_summary:1731 | Calibration association file written to: /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RM2 pypeit run/2024-06-10/pypeit_run/keck_kcrm_A/keck_kcrm_A.calib
    INFO | 2026-08-27 07:21:37 | pypeit.py:__init__:133 | Setting reduction path to /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RM2 pypeit run/2024-06-10/pypeit_run/keck_kcrm_A
    INFO | 2026-08-27 07:21:37 | pypeit.py:__init__:134 | Calibration frames saved to: /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RM2 pypeit run/2024-06-10/pypeit_run/keck_kcrm_A/Calibrations
    INFO | 2026-08-27 07:21:37 | pypeit.py:__init__:135 | Science data output to: /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RM2 pypeit run/2024-06-10/pypeit_run/keck_kcrm_A/Science
    INFO | 2026-08-27 07:21:37 | pypeit.py:__init__:136 | Quality assessment plots output to: /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RM2 pypeit run/2024-06-10/pypeit_run/keck_kcrm_A/QA
    INFO | 2026-08-27 07:21:37 | pypeit.py:reduce_calibID:311 | Found 6 science frames in calibration group 0.
 WARNING | 2026-08-27 07:21:37 | pypeit.py:reduce_calibID:381 | Output file: KR.20240611.53014.63-feige110_KCRM_20240611T144334.090 already exists. Set overwrite=True to recreate and overwrite.
