    INFO | 2026-08-26 13:15:40 | inputfiles.py:from_file:136 | Loading the reduction file
    INFO | 2026-08-26 13:15:40 | inputfiles.py:from_file:214 | PypeIt input file loaded successfully.
    INFO | 2026-08-26 13:15:40 | inputfiles.py:vet:685 | PypeIt file successfully vetted.
    INFO | 2026-08-26 13:15:40 | pypeit.py:__init__:82 | Loaded spectrograph keck_kcrm
    INFO | 2026-08-26 13:15:40 | pypeit.py:__init__:83 | Setting configuration-specific parameters using KR.20240316.43959.32.fits.
 WARNING | 2026-08-26 13:15:40 | parset.py:to_config:662 | Selected configuration file already exists and will be overwritten!
    INFO | 2026-08-26 13:15:40 | pypeit.py:__init__:99 | Compiling metadata
    INFO | 2026-08-26 13:15:40 | metadata.py:_build:206 | Building metadata for 50 files.
    INFO | 2026-08-26 13:15:40 | metadata.py:_build:235 | Adding metadata for KR.20240316.08992.59.fits
    INFO | 2026-08-26 13:15:40 | metadata.py:_build:235 | Adding metadata for KR.20240316.09023.19.fits
    INFO | 2026-08-26 13:15:40 | metadata.py:_build:235 | Adding metadata for KR.20240316.09053.79.fits
    INFO | 2026-08-26 13:15:40 | metadata.py:_build:235 | Adding metadata for KR.20240316.10422.63.fits
    INFO | 2026-08-26 13:15:40 | metadata.py:_build:235 | Adding metadata for KR.20240316.10453.23.fits
    INFO | 2026-08-26 13:15:40 | metadata.py:_build:235 | Adding metadata for KR.20240316.10483.83.fits
    INFO | 2026-08-26 13:15:40 | metadata.py:_build:235 | Adding metadata for KR.20240316.09160.89.fits
    INFO | 2026-08-26 13:15:40 | metadata.py:_build:235 | Adding metadata for KR.20240316.09227.19.fits
    INFO | 2026-08-26 13:15:40 | metadata.py:_build:235 | Adding metadata for KR.20240316.09294.51.fits
    INFO | 2026-08-26 13:15:40 | metadata.py:_build:235 | Adding metadata for KR.20240316.10588.89.fits
    INFO | 2026-08-26 13:15:40 | metadata.py:_build:235 | Adding metadata for KR.20240316.10655.19.fits
    INFO | 2026-08-26 13:15:40 | metadata.py:_build:235 | Adding metadata for KR.20240316.10722.51.fits
    INFO | 2026-08-26 13:15:40 | metadata.py:_build:235 | Adding metadata for KR.20240316.08539.71.fits
    INFO | 2026-08-26 13:15:40 | metadata.py:_build:235 | Adding metadata for KR.20240316.08583.57.fits
    INFO | 2026-08-26 13:15:40 | metadata.py:_build:235 | Adding metadata for KR.20240316.08627.43.fits
    INFO | 2026-08-26 13:15:40 | metadata.py:_build:235 | Adding metadata for KR.20240316.08671.29.fits
    INFO | 2026-08-26 13:15:40 | metadata.py:_build:235 | Adding metadata for KR.20240316.08715.15.fits
