    INFO | 2026-08-18 13:53:30 | inputfiles.py:from_file:136 | Loading the reduction file
    INFO | 2026-08-18 13:53:30 | inputfiles.py:from_file:214 | PypeIt input file loaded successfully.
    INFO | 2026-08-18 13:53:30 | inputfiles.py:vet:685 | PypeIt file successfully vetted.
    INFO | 2026-08-18 13:53:30 | pypeit.py:__init__:82 | Loaded spectrograph keck_kcrm
    INFO | 2026-08-18 13:53:30 | pypeit.py:__init__:83 | Setting configuration-specific parameters using KR.20241223.16054.36.fits.
    INFO | 2026-08-18 13:53:30 | pypeit.py:__init__:99 | Compiling metadata
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:206 | Building metadata for 34 files.
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.11387.85.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.11418.45.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.11449.50.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.11516.37.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.11545.95.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.11575.53.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241222.84039.32.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.04474.29.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.04518.15.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.04562.10.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.04605.87.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.04649.73.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.04693.59.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.04737.45.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.09699.75.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.09743.61.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.09787.47.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.09831.33.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.09875.19.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.09919.50.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.09962.91.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.11736.69.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.11787.69.fits
    INFO | 2026-08-18 13:53:30 | metadata.py:_build:235 | Adding metadata for KR.20241223.11837.67.fits
