    INFO | 2026-08-25 00:08:59 | inputfiles.py:from_file:136 | Loading the reduction file
    INFO | 2026-08-25 00:08:59 | inputfiles.py:from_file:214 | PypeIt input file loaded successfully.
    INFO | 2026-08-25 00:08:59 | inputfiles.py:vet:685 | PypeIt file successfully vetted.
 WARNING | 2026-08-25 00:08:59 | keck_kcwi.py:config_specific_par:156 | Full template solution is unavailable
    INFO | 2026-08-25 00:08:59 | keck_kcwi.py:config_specific_par:157 | Adopting holy-grail algorithm - Check the wavelength solution!
    INFO | 2026-08-25 00:08:59 | pypeit.py:__init__:82 | Loaded spectrograph keck_kcrm
    INFO | 2026-08-25 00:08:59 | pypeit.py:__init__:83 | Setting configuration-specific parameters using KR.20241229.57359.86.fits.
 WARNING | 2026-08-25 00:08:59 | parset.py:to_config:662 | Selected configuration file already exists and will be overwritten!
    INFO | 2026-08-25 00:08:59 | pypeit.py:__init__:99 | Compiling metadata
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:206 | Building metadata for 24 files.
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.04640.80.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.04674.46.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.04708.12.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.04184.85.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.04229.73.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.04273.59.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.04316.43.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.04360.29.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.04404.15.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.04448.10.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.08601.51.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.08675.97.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.08750.44.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.05069.20.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.05124.28.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.05177.32.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.05230.36.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.05283.40.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.05336.44.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.57359.86.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.57596.50.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.04929.46.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.04970.26.fits
    INFO | 2026-08-25 00:08:59 | metadata.py:_build:235 | Adding metadata for KR.20241229.05011.60.fits
 WARNING | 2026-08-25 00:08:59 | metadata.py:_vet_instrument:180 | The instrument name in the headers of the raw files does not match the expected one! Found KCWI, expected KCRM.  You may have chosen the wrong PypeIt spectrograph name!
 WARNING | 2026-08-25 00:08:59 | metadata.py:get_frame_types:1384 | Removing existing frametype and framebit columns.
    INFO | 2026-08-25 00:08:59 | metadata.py:get_frame_types:1391 | Typing files
    INFO | 2026-08-25 00:08:59 | metadata.py:get_frame_types:1401 | Using user-provided frame types.
    INFO | 2026-08-25 00:08:59 | calibrations.py:check_for_calibs:1862 | Congrats!!  You passed the calibrations inspection!!
    INFO | 2026-08-25 00:08:59 | metadata.py:unique_configurations:696 | Setup column already set.  Finding unique configurations.
    INFO | 2026-08-25 00:08:59 | metadata.py:unique_configurations:706 | Found 1 unique configurations.
    INFO | 2026-08-25 00:08:59 | calibrations.py:association_summary:1731 | Calibration association file written to: /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RH4 pypeit run/2024-12-28/pypeit_run/keck_kcrm_B/keck_kcrm_B.calib
    INFO | 2026-08-25 00:08:59 | pypeit.py:__init__:133 | Setting reduction path to /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/RH4 pypeit run/2024-12-28/pypeit_run/keck_kcrm_B
