    INFO | 2026-08-18 16:02:21 | inputfiles.py:from_file:136 | Loading the reduction file
    INFO | 2026-08-18 16:02:21 | inputfiles.py:from_file:214 | PypeIt input file loaded successfully.
    INFO | 2026-08-18 16:02:21 | inputfiles.py:vet:685 | PypeIt file successfully vetted.
    INFO | 2026-08-18 16:02:21 | pypeit.py:__init__:82 | Loaded spectrograph keck_kcrm
    INFO | 2026-08-18 16:02:21 | pypeit.py:__init__:83 | Setting configuration-specific parameters using KR.20241102.23934.73.fits.
    INFO | 2026-08-18 16:02:21 | pypeit.py:__init__:99 | Compiling metadata
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:206 | Building metadata for 28 files.
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.58205.19.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.58233.75.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.58261.29.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.58328.61.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.58358.19.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.58387.77.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.57754.35.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.57798.21.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.57842.70.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.57885.93.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.57929.79.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.57973.65.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.58016.49.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.57169.89.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.57223.95.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.57278.10.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.58546.89.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.58593.81.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.58640.73.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.58687.65.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.58734.57.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.58781.49.fits
    INFO | 2026-08-18 16:02:21 | metadata.py:_build:235 | Adding metadata for KR.20241102.23934.73.fits
