    INFO | 2026-08-24 11:09:09 | pypeitsetup.py:from_file_root:197 | Found 36 keck_kcrm raw files.
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:206 | Building metadata for 36 files.
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.00885.80.fits
 WARNING | 2026-08-24 11:09:09 | spectrograph.py:get_meta_value:1634 | Encounter invalid value of your coordinates. Give zeros for both RA and DEC
 WARNING | 2026-08-24 11:09:09 | spectrograph.py:get_meta_value:1634 | Encounter invalid value of your coordinates. Give zeros for both RA and DEC
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.05576.27.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.05620.13.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.05663.99.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.05706.83.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.05750.69.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.05794.55.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.05838.41.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.06113.81.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.06230.90.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.06344.33.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.06430.10.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.06475.91.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.06521.81.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.06587.90.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.06632.99.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.06678.89.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.06817.61.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.06953.27.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.07086.89.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.07221.53.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.07356.17.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.07489.79.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.07711.13.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.07795.79.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.07880.45.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.07983.47.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.08068.13.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.08152.79.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.08753.57.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.08917.79.fits
    INFO | 2026-08-24 11:09:09 | metadata.py:_build:235 | Adding metadata for KR.20241108.09082.20.fits
