    INFO | 2026-08-24 12:47:36 | inputfiles.py:from_file:136 | Loading the reduction file
    INFO | 2026-08-24 12:47:36 | inputfiles.py:from_file:214 | PypeIt input file loaded successfully.
    INFO | 2026-08-24 12:47:36 | inputfiles.py:vet:685 | PypeIt file successfully vetted.
 WARNING | 2026-08-24 12:47:36 | keck_kcwi.py:config_specific_par:156 | Full template solution is unavailable
    INFO | 2026-08-24 12:47:36 | keck_kcwi.py:config_specific_par:157 | Adopting holy-grail algorithm - Check the wavelength solution!
    INFO | 2026-08-24 12:47:36 | pypeit.py:__init__:82 | Loaded spectrograph keck_kcrm
    INFO | 2026-08-24 12:47:36 | pypeit.py:__init__:83 | Setting configuration-specific parameters using KR.20241107.22040.18.fits.
 WARNING | 2026-08-24 12:47:36 | parset.py:to_config:662 | Selected configuration file already exists and will be overwritten!
    INFO | 2026-08-24 12:47:36 | pypeit.py:__init__:99 | Compiling metadata
    INFO | 2026-08-24 12:47:36 | metadata.py:_build:206 | Building metadata for 34 files.
    INFO | 2026-08-24 12:47:36 | metadata.py:_build:235 | Adding metadata for KR.20241107.10063.34.fits
    INFO | 2026-08-24 12:47:36 | metadata.py:_build:235 | Adding metadata for KR.20241107.10226.54.fits
    INFO | 2026-08-24 12:47:36 | metadata.py:_build:235 | Adding metadata for KR.20241107.10388.72.fits
    INFO | 2026-08-24 12:47:36 | metadata.py:_build:235 | Adding metadata for KR.20241107.08055.98.fits
    INFO | 2026-08-24 12:47:36 | metadata.py:_build:235 | Adding metadata for KR.20241107.08170.22.fits
    INFO | 2026-08-24 12:47:36 | metadata.py:_build:235 | Adding metadata for KR.20241107.08284.46.fits
    INFO | 2026-08-24 12:47:36 | metadata.py:_build:235 | Adding metadata for KR.20241107.08670.20.fits
    INFO | 2026-08-24 12:47:36 | metadata.py:_build:235 | Adding metadata for KR.20241107.08715.92.fits
    INFO | 2026-08-24 12:47:36 | metadata.py:_build:235 | Adding metadata for KR.20241107.08760.80.fits
