    INFO | 2026-08-25 12:29:35 | inputfiles.py:from_file:136 | Loading the reduction file
    INFO | 2026-08-25 12:29:35 | inputfiles.py:from_file:214 | PypeIt input file loaded successfully.
    INFO | 2026-08-25 12:29:35 | inputfiles.py:vet:685 | PypeIt file successfully vetted.
    INFO | 2026-08-25 12:29:35 | pypeit.py:__init__:82 | Loaded spectrograph keck_kcrm
    INFO | 2026-08-25 12:29:35 | pypeit.py:__init__:83 | Setting configuration-specific parameters using KR.20241002.56083.46.fits.
 WARNING | 2026-08-25 12:29:35 | parset.py:to_config:662 | Selected configuration file already exists and will be overwritten!
    INFO | 2026-08-25 12:29:35 | pypeit.py:__init__:99 | Compiling metadata
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:206 | Building metadata for 25 files.
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.09292.90.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.09358.39.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.09422.65.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.08804.50.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.08848.36.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.08892.22.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.08936.90.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.08979.95.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.09023.81.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.09067.68.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.10368.20.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.10501.82.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.10636.46.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.09730.69.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.09814.34.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.09899.00.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.09982.64.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.10067.30.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.10151.96.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.56083.46.fits
    INFO | 2026-08-25 12:29:35 | metadata.py:_build:235 | Adding metadata for KR.20241002.56227.28.fits
