    INFO | 2026-08-18 16:05:45 | inputfiles.py:from_file:136 | Loading the reduction file
    INFO | 2026-08-18 16:05:45 | inputfiles.py:from_file:214 | PypeIt input file loaded successfully.
    INFO | 2026-08-18 16:05:45 | inputfiles.py:vet:685 | PypeIt file successfully vetted.
    INFO | 2026-08-18 16:05:45 | pypeit.py:__init__:82 | Loaded spectrograph keck_kcrm
    INFO | 2026-08-18 16:05:45 | pypeit.py:__init__:83 | Setting configuration-specific parameters using KR.20241229.18207.94.fits.
    INFO | 2026-08-18 16:05:45 | pypeit.py:__init__:99 | Compiling metadata
    INFO | 2026-08-18 16:05:45 | metadata.py:_build:206 | Building metadata for 28 files.
    INFO | 2026-08-18 16:05:45 | metadata.py:_build:235 | Adding metadata for KR.20241229.05673.50.fits
    INFO | 2026-08-18 16:05:45 | metadata.py:_build:235 | Adding metadata for KR.20241229.05703.65.fits
    INFO | 2026-08-18 16:05:45 | metadata.py:_build:235 | Adding metadata for KR.20241229.05734.25.fits
    INFO | 2026-08-18 16:05:45 | metadata.py:_build:235 | Adding metadata for KR.20241229.05801.57.fits
    INFO | 2026-08-18 16:05:45 | metadata.py:_build:235 | Adding metadata for KR.20241229.05831.15.fits
    INFO | 2026-08-18 16:05:45 | metadata.py:_build:235 | Adding metadata for KR.20241229.05860.73.fits
    INFO | 2026-08-18 16:05:45 | metadata.py:_build:235 | Adding metadata for KR.20241229.04184.85.fits
    INFO | 2026-08-18 16:05:45 | metadata.py:_build:235 | Adding metadata for KR.20241229.04229.73.fits
    INFO | 2026-08-18 16:05:45 | metadata.py:_build:235 | Adding metadata for KR.20241229.04273.59.fits
    INFO | 2026-08-18 16:05:45 | metadata.py:_build:235 | Adding metadata for KR.20241229.04316.43.fits
    INFO | 2026-08-18 16:05:45 | metadata.py:_build:235 | Adding metadata for KR.20241229.04360.29.fits
    INFO | 2026-08-18 16:05:45 | metadata.py:_build:235 | Adding metadata for KR.20241229.04404.15.fits
    INFO | 2026-08-18 16:05:45 | metadata.py:_build:235 | Adding metadata for KR.20241229.04448.10.fits
    INFO | 2026-08-18 16:05:45 | metadata.py:_build:235 | Adding metadata for KR.20241229.09003.40.fits
    INFO | 2026-08-18 16:05:45 | metadata.py:_build:235 | Adding metadata for KR.20241229.09067.66.fits
    INFO | 2026-08-18 16:05:45 | metadata.py:_build:235 | Adding metadata for KR.20241229.09131.92.fits
