    INFO | 2026-08-18 10:19:09 | pypeitsetup.py:from_file_root:197 | Found 61 keck_kcrm raw files.
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:206 | Building metadata for 61 files.
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241204.81624.20.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.06211.69.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.06256.57.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.06300.43.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.06344.29.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.06388.15.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.06432.10.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.06474.85.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.06662.53.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.06690.70.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.06716.59.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.06784.93.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.06813.49.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.06843.70.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.06891.10.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.06920.59.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.06949.15.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.07001.17.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.07048.90.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.07095.10.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.07141.93.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.07188.85.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.07235.77.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.07443.85.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.07497.91.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.07551.97.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.08026.27.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.08056.87.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.08086.45.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.08154.79.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.08184.37.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.08212.93.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.08260.87.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.08290.45.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.08320.30.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.08374.90.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.08426.11.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.08476.90.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.08526.70.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.08576.50.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.08626.30.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.08833.10.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.08897.36.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.08961.63.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.14408.43.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.14500.23.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.14580.81.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.14673.63.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.14760.33.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.14851.11.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.14943.93.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.15396.81.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.15549.81.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.15740.55.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.15975.15.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.17023.71.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.17114.49.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.17226.69.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.17652.30.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.17738.73.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:_build:235 | Adding metadata for KR.20241205.17806.50.fits
 WARNING | 2026-08-18 10:19:09 | metadata.py:_vet_instrument:180 | The instrument name in the headers of the raw files does not match the expected one! Found KCWI, expected KCRM.  You may have chosen the wrong PypeIt spectrograph name!
    INFO | 2026-08-18 10:19:09 | metadata.py:get_frame_types:1391 | Typing files
   DEBUG | 2026-08-18 10:19:09 | keck_kcwi.py:check_frame_type:433 | Cannot determine if frames are of type lampoffflats.
   DEBUG | 2026-08-18 10:19:09 | keck_kcwi.py:check_frame_type:433 | Cannot determine if frames are of type slitless_pixflat.
   DEBUG | 2026-08-18 10:19:09 | keck_kcwi.py:check_frame_type:433 | Cannot determine if frames are of type standard.
   DEBUG | 2026-08-18 10:19:09 | keck_kcwi.py:check_frame_type:433 | Cannot determine if frames are of type sky.
    INFO | 2026-08-18 10:19:09 | metadata.py:get_frame_types:1432 | Couldn't identify the following files:
    INFO | 2026-08-18 10:19:09 | metadata.py:get_frame_types:1434 | KR.20241204.81624.20.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:get_frame_types:1434 | KR.20241205.14408.43.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:get_frame_types:1434 | KR.20241205.14500.23.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:get_frame_types:1434 | KR.20241205.14580.81.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:get_frame_types:1434 | KR.20241205.14673.63.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:get_frame_types:1434 | KR.20241205.14760.33.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:get_frame_types:1434 | KR.20241205.14851.11.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:get_frame_types:1434 | KR.20241205.14943.93.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:get_frame_types:1434 | KR.20241205.15396.81.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:get_frame_types:1434 | KR.20241205.15549.81.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:get_frame_types:1434 | KR.20241205.15740.55.fits
    INFO | 2026-08-18 10:19:09 | metadata.py:get_frame_types:1434 | KR.20241205.15975.15.fits
 WARNING | 2026-08-18 10:19:09 | metadata.py:get_frame_types:1437 | These files are commented out and will be ignored during the reduction.
    INFO | 2026-08-18 10:19:09 | metadata.py:get_frame_types:1444 | Typing completed!
    INFO | 2026-08-18 10:19:09 | metadata.py:unique_configurations:709 | Using metadata to determine unique configurations.
    INFO | 2026-08-18 10:19:09 | metadata.py:ignore_frames:1203 | Unique configurations ignore frames with type: ['bias', 'dark']
    INFO | 2026-08-18 10:19:09 | metadata.py:unique_configurations:766 | Found 3 unique configuration(s).
    INFO | 2026-08-18 10:19:09 | metadata.py:ignore_frames:1203 | Unique configurations ignore frames with type: ['bias', 'dark']
    INFO | 2026-08-18 10:19:09 | inputfiles.py:vet:685 | PypeIt file successfully vetted.
    INFO | 2026-08-18 10:19:10 | inputfiles.py:write:592 | PypeIt input file written to: /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/2024-12-04/pypeit_run/keck_kcrm_A/keck_kcrm_A.pypeit
    INFO | 2026-08-18 10:19:10 | inputfiles.py:vet:685 | PypeIt file successfully vetted.
    INFO | 2026-08-18 10:19:10 | inputfiles.py:write:592 | PypeIt input file written to: /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/2024-12-04/pypeit_run/keck_kcrm_B/keck_kcrm_B.pypeit
    INFO | 2026-08-18 10:19:10 | inputfiles.py:vet:685 | PypeIt file successfully vetted.
    INFO | 2026-08-18 10:19:10 | inputfiles.py:write:592 | PypeIt input file written to: /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/2024-12-04/pypeit_run/keck_kcrm_C/keck_kcrm_C.pypeit
    INFO | 2026-08-18 10:19:10 | calibrations.py:association_summary:1731 | Calibration association file written to: /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/2024-12-04/pypeit_run/keck_kcrm_A/keck_kcrm_A.calib
    INFO | 2026-08-18 10:19:10 | calibrations.py:association_summary:1731 | Calibration association file written to: /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/2024-12-04/pypeit_run/keck_kcrm_B/keck_kcrm_B.calib
    INFO | 2026-08-18 10:19:10 | calibrations.py:association_summary:1731 | Calibration association file written to: /Users/kaiwenzhang/PycharmProjects/KCWI/KCWI_RED_channel_characterization/2024-12-04/pypeit_run/keck_kcrm_C/keck_kcrm_C.calib
