    INFO | 2026-08-26 01:11:54 | pypeitsetup.py:from_file_root:197 | Found 32 keck_kcrm raw files.
    INFO | 2026-08-26 01:11:54 | metadata.py:_build:206 | Building metadata for 32 files.
    INFO | 2026-08-26 01:11:54 | metadata.py:_build:235 | Adding metadata for KR.20240503.03084.56.fits
    INFO | 2026-08-26 01:11:54 | metadata.py:_build:235 | Adding metadata for KR.20240503.09256.59.fits
    INFO | 2026-08-26 01:11:54 | metadata.py:_build:235 | Adding metadata for KR.20240503.09301.47.fits
    INFO | 2026-08-26 01:11:54 | metadata.py:_build:235 | Adding metadata for KR.20240503.09345.33.fits
    INFO | 2026-08-26 01:11:54 | metadata.py:_build:235 | Adding metadata for KR.20240503.09389.19.fits
    INFO | 2026-08-26 01:11:54 | metadata.py:_build:235 | Adding metadata for KR.20240503.09432.98.fits
    INFO | 2026-08-26 01:11:54 | metadata.py:_build:235 | Adding metadata for KR.20240503.09476.91.fits
    INFO | 2026-08-26 01:11:54 | metadata.py:_build:235 | Adding metadata for KR.20240503.09519.75.fits
    INFO | 2026-08-26 01:11:54 | metadata.py:_build:235 | Adding metadata for KR.20240503.11067.90.fits
    INFO | 2026-08-26 01:11:54 | metadata.py:_build:235 | Adding metadata for KR.20240503.11098.71.fits
    INFO | 2026-08-26 01:11:54 | metadata.py:_build:235 | Adding metadata for KR.20240503.11130.33.fits
    INFO | 2026-08-26 01:11:54 | metadata.py:_build:235 | Adding metadata for KR.20240503.11243.55.fits
    INFO | 2026-08-26 01:11:54 | metadata.py:_build:235 | Adding metadata for KR.20240503.11320.50.fits
    INFO | 2026-08-26 01:11:54 | metadata.py:_build:235 | Adding metadata for KR.20240503.11394.51.fits
    INFO | 2026-08-26 01:11:54 | metadata.py:_build:235 | Adding metadata for KR.20240503.11489.37.fits
    INFO | 2026-08-26 01:11:54 | metadata.py:_build:235 | Adding metadata for KR.20240503.11564.85.fits
    INFO | 2026-08-26 01:11:54 | metadata.py:_build:235 | Adding metadata for KR.20240503.11640.33.fits
